date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,ask,bid,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00153500,10/18/2019,153.500,C,A,0.190,0.180,0.185,0.000,2951,4400,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00153500,10/18/2019,153.500,P,A,2.370,2.290,2.330,0.000,28,276,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00154000,10/18/2019,154.000,C,A,0.120,0.110,0.115,0.000,7849,21293,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00154000,10/18/2019,154.000,P,A,2.820,2.720,2.770,0.000,71,10002,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00154500,10/18/2019,154.500,C,A,0.080,0.070,0.075,0.000,6255,2979,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00154500,10/18/2019,154.500,P,A,3.270,3.170,3.220,0.000,94,263,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00155000,10/18/2019,155.000,C,A,0.060,0.050,0.055,0.000,1467,22317,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00155000,10/18/2019,155.000,P,A,3.750,3.640,3.695,0.000,7,11750,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00155500,10/18/2019,155.500,C,A,0.030,0.020,0.025,0.000,443,1214,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00155500,10/18/2019,155.500,P,A,4.240,4.120,4.180,0.000,2,158,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00156000,10/18/2019,156.000,C,A,0.030,0.020,0.025,0.000,49,18156,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00156000,10/18/2019,156.000,P,A,4.730,4.620,4.675,0.000,28,4243,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00156500,10/18/2019,156.500,C,A,0.020,0.010,0.015,0.000,6,1818,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00156500,10/18/2019,156.500,P,A,5.230,5.120,5.175,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00157000,10/18/2019,157.000,C,A,0.020,0.010,0.015,0.000,1325,12317,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00157000,10/18/2019,157.000,P,A,5.740,5.620,5.680,0.000,13,2812,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00157500,10/18/2019,157.500,C,A,0.010,0.000,0.000,0.000,201,963,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00157500,10/18/2019,157.500,P,A,6.230,6.120,6.175,0.000,0,9,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00158000,10/18/2019,158.000,C,A,0.010,0.000,0.000,0.000,43,18373,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00158000,10/18/2019,158.000,P,A,6.730,6.620,6.675,0.000,3,2365,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00158500,10/18/2019,158.500,C,A,0.010,0.000,0.000,0.000,0,5775,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00158500,10/18/2019,158.500,P,A,7.250,7.120,7.185,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00159000,10/18/2019,159.000,C,A,0.010,0.000,0.000,0.000,4,5555,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00159000,10/18/2019,159.000,P,A,7.730,7.620,7.675,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00159500,10/18/2019,159.500,C,A,0.010,0.000,0.000,0.000,0,1876,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00159500,10/18/2019,159.500,P,A,8.240,8.120,8.180,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00160000,10/18/2019,160.000,C,A,0.010,0.000,0.000,0.000,17,43481,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00160000,10/18/2019,160.000,P,A,8.730,8.620,8.675,0.000,1,24,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00160500,10/18/2019,160.500,C,A,0.010,0.000,0.000,0.000,0,940,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00160500,10/18/2019,160.500,P,A,9.230,9.120,9.175,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00161000,10/18/2019,161.000,C,A,0.010,0.000,0.000,0.000,16,5279,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00161000,10/18/2019,161.000,P,A,9.730,9.620,9.675,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00161500,10/18/2019,161.500,C,A,0.010,0.000,0.000,0.000,0,2427,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00161500,10/18/2019,161.500,P,A,10.230,10.120,10.175,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00162000,10/18/2019,162.000,C,A,0.010,0.000,0.000,0.000,2,17272,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00162000,10/18/2019,162.000,P,A,10.730,10.620,10.675,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00162500,10/18/2019,162.500,C,A,0.010,0.000,0.000,0.000,0,397,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00162500,10/18/2019,162.500,P,A,11.230,11.120,11.175,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00163000,10/18/2019,163.000,C,A,0.010,0.000,0.000,0.000,13,16294,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00163000,10/18/2019,163.000,P,A,11.740,11.620,11.680,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00163500,10/18/2019,163.500,C,A,0.010,0.000,0.000,0.000,0,55,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00163500,10/18/2019,163.500,P,A,12.230,12.120,12.175,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00164000,10/18/2019,164.000,C,A,0.010,0.000,0.000,0.000,8,17389,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00164000,10/18/2019,164.000,P,A,12.730,12.620,12.675,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00164500,10/18/2019,164.500,C,A,0.010,0.000,0.000,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00164500,10/18/2019,164.500,P,A,13.240,13.120,13.180,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00165000,10/18/2019,165.000,C,A,0.010,0.000,0.000,0.000,3,5588,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00165000,10/18/2019,165.000,P,A,13.740,13.620,13.680,0.000,0,97,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00165500,10/18/2019,165.500,C,A,0.010,0.000,0.000,0.000,0,40,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00165500,10/18/2019,165.500,P,A,14.240,14.120,14.180,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00166000,10/18/2019,166.000,C,A,0.010,0.000,0.000,0.000,1,2051,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00166000,10/18/2019,166.000,P,A,14.740,14.620,14.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00167000,10/18/2019,167.000,C,A,0.010,0.000,0.000,0.000,3,1966,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00167000,10/18/2019,167.000,P,A,15.750,15.620,15.685,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00168000,10/18/2019,168.000,C,A,0.010,0.000,0.000,0.000,3,3038,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00168000,10/18/2019,168.000,P,A,16.740,16.620,16.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00169000,10/18/2019,169.000,C,A,0.010,0.000,0.000,0.000,1,2407,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00169000,10/18/2019,169.000,P,A,17.740,17.620,17.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00170000,10/18/2019,170.000,C,A,0.010,0.000,0.000,0.000,0,5816,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00170000,10/18/2019,170.000,P,A,18.740,18.620,18.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00171000,10/18/2019,171.000,C,A,0.010,0.000,0.000,0.000,0,12595,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00171000,10/18/2019,171.000,P,A,19.740,19.620,19.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00172000,10/18/2019,172.000,C,A,0.010,0.000,0.000,0.000,0,101,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00172000,10/18/2019,172.000,P,A,20.740,20.620,20.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00173000,10/18/2019,173.000,C,A,0.010,0.000,0.000,0.000,0,12533,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00173000,10/18/2019,173.000,P,A,21.740,21.620,21.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00174000,10/18/2019,174.000,C,A,0.010,0.000,0.000,0.000,0,14,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00174000,10/18/2019,174.000,P,A,22.740,22.620,22.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00175000,10/18/2019,175.000,C,A,0.010,0.000,0.000,0.000,0,290,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00175000,10/18/2019,175.000,P,A,23.740,23.620,23.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00180000,10/18/2019,180.000,C,A,0.010,0.000,0.000,0.000,0,204,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00180000,10/18/2019,180.000,P,A,28.740,28.620,28.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00185000,10/18/2019,185.000,C,A,0.010,0.000,0.000,0.000,0,55,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00185000,10/18/2019,185.000,P,A,33.750,33.620,33.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00190000,10/18/2019,190.000,C,A,0.010,0.000,0.000,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00190000,10/18/2019,190.000,P,A,38.740,38.620,38.680,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00195000,10/18/2019,195.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00195000,10/18/2019,195.000,P,A,43.750,43.620,43.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00200000,10/18/2019,200.000,C,A,0.010,0.000,0.000,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00200000,10/18/2019,200.000,P,A,48.750,48.620,48.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00205000,10/18/2019,205.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00205000,10/18/2019,205.000,P,A,53.750,53.620,53.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00210000,10/18/2019,210.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00210000,10/18/2019,210.000,P,A,58.750,58.620,58.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00215000,10/18/2019,215.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00215000,10/18/2019,215.000,P,A,63.750,63.620,63.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00220000,10/18/2019,220.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00220000,10/18/2019,220.000,P,A,68.740,68.630,68.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00225000,10/18/2019,225.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00225000,10/18/2019,225.000,P,A,73.740,73.630,73.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018C00230000,10/18/2019,230.000,C,A,0.010,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191018P00230000,10/18/2019,230.000,P,A,78.740,78.630,78.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00120000,10/25/2019,120.000,C,A,31.450,31.320,31.385,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00120000,10/25/2019,120.000,P,A,0.010,0.000,0.000,0.000,0,389,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00125000,10/25/2019,125.000,C,A,26.450,26.330,26.390,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00125000,10/25/2019,125.000,P,A,0.010,0.000,0.000,0.000,0,2097,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00130000,10/25/2019,130.000,C,A,21.460,21.330,21.395,0.000,1,124,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00130000,10/25/2019,130.000,P,A,0.020,0.010,0.015,0.000,5,1150,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00132000,10/25/2019,132.000,C,A,19.460,19.340,19.400,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00132000,10/25/2019,132.000,P,A,0.020,0.010,0.015,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00132500,10/25/2019,132.500,C,A,18.970,18.840,18.905,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00132500,10/25/2019,132.500,P,A,0.020,0.010,0.015,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00133000,10/25/2019,133.000,C,A,18.470,18.340,18.405,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00133000,10/25/2019,133.000,P,A,0.020,0.010,0.015,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00133500,10/25/2019,133.500,C,A,17.970,17.840,17.905,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00133500,10/25/2019,133.500,P,A,0.020,0.010,0.015,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00134000,10/25/2019,134.000,C,A,17.470,17.340,17.405,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00134000,10/25/2019,134.000,P,A,0.020,0.010,0.015,0.000,8,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00134500,10/25/2019,134.500,C,A,16.970,16.840,16.905,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00134500,10/25/2019,134.500,P,A,0.020,0.010,0.015,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00135000,10/25/2019,135.000,C,A,16.470,16.340,16.405,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00135000,10/25/2019,135.000,P,A,0.020,0.010,0.015,0.000,0,9251,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00135500,10/25/2019,135.500,C,A,15.970,15.850,15.910,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00135500,10/25/2019,135.500,P,A,0.030,0.020,0.025,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00136000,10/25/2019,136.000,C,A,15.470,15.350,15.410,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00136000,10/25/2019,136.000,P,A,0.030,0.020,0.025,0.000,2,514,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00136500,10/25/2019,136.500,C,A,14.980,14.850,14.915,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00136500,10/25/2019,136.500,P,A,0.030,0.020,0.025,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00137000,10/25/2019,137.000,C,A,14.470,14.360,14.415,0.000,0,23,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00137000,10/25/2019,137.000,P,A,0.030,0.020,0.025,0.000,10,804,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00137500,10/25/2019,137.500,C,A,13.980,13.870,13.925,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00137500,10/25/2019,137.500,P,A,0.040,0.030,0.035,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00138000,10/25/2019,138.000,C,A,13.480,13.370,13.425,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00138000,10/25/2019,138.000,P,A,0.040,0.030,0.035,0.000,428,1116,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00138500,10/25/2019,138.500,C,A,12.980,12.870,12.925,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00138500,10/25/2019,138.500,P,A,0.040,0.030,0.035,0.000,0,17,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00139000,10/25/2019,139.000,C,A,12.490,12.380,12.435,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00139000,10/25/2019,139.000,P,A,0.050,0.040,0.045,0.000,20,4222,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00139500,10/25/2019,139.500,C,A,12.000,11.890,11.945,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00139500,10/25/2019,139.500,P,A,0.050,0.040,0.045,0.000,0,111,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00140000,10/25/2019,140.000,C,A,11.500,11.380,11.440,0.000,0,17,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00140000,10/25/2019,140.000,P,A,0.060,0.050,0.055,0.000,514,1641,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00140500,10/25/2019,140.500,C,A,11.010,10.890,10.950,0.000,0,25,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00140500,10/25/2019,140.500,P,A,0.070,0.060,0.065,0.000,3,87,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00141000,10/25/2019,141.000,C,A,10.520,10.400,10.460,0.000,0,62,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00141000,10/25/2019,141.000,P,A,0.080,0.070,0.075,0.000,11,1362,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00141500,10/25/2019,141.500,C,A,10.030,9.930,9.980,0.000,0,60,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00141500,10/25/2019,141.500,P,A,0.090,0.080,0.085,0.000,251,222,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00142000,10/25/2019,142.000,C,A,9.550,9.440,9.495,0.000,0,110,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00142000,10/25/2019,142.000,P,A,0.110,0.100,0.105,0.000,76,1147,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00142500,10/25/2019,142.500,C,A,9.060,8.960,9.010,0.000,0,32,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00142500,10/25/2019,142.500,P,A,0.120,0.110,0.115,0.000,15,284,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00143000,10/25/2019,143.000,C,A,8.590,8.480,8.535,0.000,0,55,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00143000,10/25/2019,143.000,P,A,0.140,0.130,0.135,0.000,10,3829,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00143500,10/25/2019,143.500,C,A,8.110,7.990,8.050,0.000,0,78,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00143500,10/25/2019,143.500,P,A,0.160,0.150,0.155,0.000,141,191,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00144000,10/25/2019,144.000,C,A,7.630,7.520,7.575,0.000,0,225,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00144000,10/25/2019,144.000,P,A,0.180,0.170,0.175,0.000,377,8234,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00144500,10/25/2019,144.500,C,A,7.160,7.050,7.105,0.000,0,91,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00144500,10/25/2019,144.500,P,A,0.210,0.200,0.205,0.000,52,732,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00145000,10/25/2019,145.000,C,A,6.690,6.600,6.645,0.000,3,160,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00145000,10/25/2019,145.000,P,A,0.250,0.240,0.245,0.000,122,1264,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00145500,10/25/2019,145.500,C,A,6.240,6.140,6.190,0.000,0,55,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00145500,10/25/2019,145.500,P,A,0.290,0.280,0.285,0.000,285,313,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00146000,10/25/2019,146.000,C,A,5.790,5.690,5.740,0.000,0,205,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00146000,10/25/2019,146.000,P,A,0.340,0.330,0.335,0.000,521,574,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025C00146500,10/25/2019,146.500,C,A,5.330,5.250,5.290,0.000,9,212,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191025P00146500,10/25/2019,146.500,P,A,0.390,0.380,0.385,0.000,17,461,151.320
